order_id,email,transaction_timestamp,total_item_quantity,purchase_revenue_in_usd,unique_items,items
327097,qrodriguez@davis.info,1592832283689155,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
302965,ariaskimberly@gmail.com,1592666205959968,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
302944,kelleymelissa@gmail.com,1592666140091748,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
303998,traceykelly@cook.com,1592670056089423,1,1995,1,"[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]"
333406,ksingh84@hotmail.com,1592864157995413,1,850.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]"
304482,jeffrey18@monroe-krueger.biz,1592671835182561,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
327413,jillian37@yahoo.com,1592834472374415,1,985.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1}]"
304536,vclarke@yahoo.com,1592672031080866,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
304184,stefanieharding@yahoo.com,1592670838460588,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
344612,teresaharmon@yahoo.com,1592945301725305,1,1795.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1795.5,""price_in_usd"":1995,""quantity"":1}]"
303792,robertwilliams@kelly-long.com,1592669277302393,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
339101,ncox@daniel.com,1592921025148032,1,940.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
303844,hodgeanna@gmail.com,1592669473363346,1,59,1,"[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
303802,marymorris@bailey-ray.org,1592669310787499,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
304496,stephanieramirez65@hotmail.com,1592671898623227,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
304390,lnavarro@garza-anderson.info,1592671511951478,1,1795,1,"[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]"
346142,josesharp@gmail.com,1592953405979448,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
304581,riveraaaron45@yahoo.com,1592672189703557,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
305307,adambrandt@lewis-sparks.com,1592674775862462,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
332351,kacevedo@morgan-robinson.com,1592858462007667,1,1525.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_F"",""item_name"":""Premium Full Mattress"",""item_revenue_in_usd"":1525.5,""price_in_usd"":1695,""quantity"":1}]"
304409,vramirez@phillips.biz,1592671569042613,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
305594,carpenterchristopher@barber.com,1592675709481864,1,1795,1,"[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]"
358238,smerritt44@yahoo.com,1593039909930317,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
304573,jacob60@ross-andrews.com,1592672150900406,1,1095,1,"[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]"
361069,escobarbenjamin@gordon-owen.biz,1593073899849587,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
346084,cboyd@cox.com,1592953081366258,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
347571,coreydavis@gmail.com,1592965021205265,2,588.6,2,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":53.1,""price_in_usd"":59,""quantity"":1}]"
305083,cschroeder@hotmail.com,1592673959119039,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
357540,ywelch@richard-savage.com,1593035674582088,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
353381,chelsey77@gmail.com,1593016249962475,1,1615.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1615.5,""price_in_usd"":1795,""quantity"":1}]"
348696,morgancindy@kemp.com,1592978523877970,1,940.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
331220,stacydavis@yahoo.com,1592853351579468,1,985.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1}]"
307030,hancockstephen@yahoo.com,1592680780078869,2,654,2,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
336246,christensenjamie@martin-navarro.com,1592893786971630,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
306964,agreen35@gmail.com,1592680526593557,1,1095,1,"[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]"
306035,ksmith@peterson.com,1592677207407878,1,59,1,"[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
362351,christopherhogan@gmail.com,1593087437767656,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
338960,angelstewart@hotmail.com,1592920201798283,1,940.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
307079,kylebean@weeks-griffin.com,1592680942257001,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
341801,justin15@gmail.com,1592933208834764,2,588.6,2,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":53.1,""price_in_usd"":59,""quantity"":1}]"
307459,jdavis@lawrence-morales.net,1592682416691958,1,59,1,"[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
307361,brenda0190@yahoo.com,1592682016564205,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
341499,opope@hansen.info,1592932100453143,2,1386,2,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
307654,davisdebra3@yahoo.com,1592683222322780,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
308584,irangel@miller.com,1592686885944323,1,59,1,"[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
349103,claysteven@hotmail.com,1592984034150201,2,1182.6,2,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""P_DOWN_S"",""item_name"":""Standard Down Pillow"",""item_revenue_in_usd"":107.10000000000001,""price_in_usd"":119,""quantity"":1}]"
308185,ttodd@carter.com,1592685358360705,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
308138,harveyjuan@hotmail.com,1592685172932110,1,59,1,"[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]"
334581,fitzpatrickmargaret@travis.info,1592873149178846,1,985.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1}]"
308485,joshuapatterson@wright.com,1592686475748910,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
308572,barry03@yahoo.com,1592686841414838,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
309163,melissalarson@cardenas.com,1592689762388089,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
308458,michelle85@buchanan-cabrera.net,1592686359776833,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
308738,diazmaria84@hotmail.com,1592687620589845,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
308794,ograham@herman.com,1592687879587102,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
337764,brandon84@gmail.com,1592911789379536,1,1795.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1795.5,""price_in_usd"":1995,""quantity"":1}]"
309574,reginald50@yahoo.com,1592691801181140,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
348098,andre34@williams.com,1592970788993088,1,940.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
347694,benjaminbutler@gmail.com,1592966276308090,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
309301,rhawkins@cook.org,1592690424525263,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
338443,delgadoralph@young-sawyer.info,1592917064098244,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
309689,csoto@fitzpatrick-adams.info,1592692514634640,2,1190,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":1190,""price_in_usd"":595,""quantity"":2}]"
309686,brittanyedwards@hotmail.com,1592692495655997,1,945,1,"[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]"
310002,deanna14@gmail.com,1592694381118920,2,1204,2,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""P_DOWN_K"",""item_name"":""King Down Pillow"",""item_revenue_in_usd"":159,""price_in_usd"":159,""quantity"":1}]"
310133,anna08@gmail.com,1592695243803625,1,1795,1,"[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]"
310072,silvajesse@hotmail.com,1592694882537817,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
340698,martinezcrystal@yahoo.com,1592928558244132,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
330668,brittanyprice@gardner.info,1592850575528507,1,1615.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1615.5,""price_in_usd"":1795,""quantity"":1}]"
310214,rebecca15@barry.com,1592695695455476,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
346342,ryan71@turner-anderson.org,1592954720200078,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
310137,npowell@rose-grant.net,1592695253755482,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
310427,muellerdavid@williams.com,1592697103472800,1,1045,1,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]"
361158,qbaldwin60@hotmail.com,1593075246212249,1,1075.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]"
355205,gregory11@phillips-oliver.com,1593024169775528,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
310563,javierbriggs@hotmail.com,1592698078800258,2,2840,2,"[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]"
349743,danayoung@smith.com,1592992173764090,1,535.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]"
311232,sarawilliams16@yahoo.com,1592703604597710,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
368058,hopkinssharon@bautista-frost.org,1593118471188711,3,2776.5,3,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
313295,garrisongary@williams.com,1592731998666082,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
314000,brownshelby95@yahoo.com,1592738956856459,1,1195,1,"[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]"
313665,gbrown25@hotmail.com,1592735902449800,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
340057,darryl67@yahoo.com,1592925730664979,1,850.5,1,"[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]"
314247,maria6811@yahoo.com,1592741164108820,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
362598,ggarcia57@yahoo.com,1593089380181636,2,1926,2,"[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":985.5,""price_in_usd"":1095,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]"
314552,austinjohnston@yahoo.com,1592743473893366,1,595,1,"[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]"
